Time,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,
94.7,0,0,0,0,0,192.64,0,0,192.64,0,0,0,0,192.64,0,0,192.64,0,0,0,0,192.64,
94.71,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,
94.72,0,0,0,0,0,42.4,0,0,42.4,0,0,0,0,42.4,0,0,42.4,0,0,0,0,42.4,
94.73,0,0,0,0,0,27.2,0,0,27.2,0,0,0,0,27.2,0,0,27.2,0,0,0,0,27.2,
94.74,0,0,0,0,0,22.4,0,0,22.4,0,0,0,0,22.4,0,0,22.4,0,0,0,0,22.4,
94.75,0,0,2.49,0,2.49,14.8,0,0,14.8,0,2.49,0,2.49,14.8,0,0,14.8,0,2.49,0,2.49,14.8,
94.76,0,0,2.49,0,2.49,10,0,0,10,0,2.49,0,2.49,10,0,0,10,0,2.49,0,2.49,10,
94.77,0,0,4.98,0,4.98,7.2,0,0,7.2,0,4.98,0,4.98,7.2,0,0,7.2,0,4.98,0,4.98,7.2,
94.78,0,0,4.98,0,4.98,2.4,0,0,2.4,0,4.98,0,4.98,2.4,0,0,2.4,0,4.98,0,4.98,2.4,
94.79,0,0,7.5,0,7.5,0,0,0,0,0,7.5,0,7.5,0,0,0,0,0,7.5,0,7.5,0,
94.8,0,0,7.5,0,7.5,0,0,0,0,0,7.5,0,7.5,0,0,0,0,0,7.5,0,7.5,0,
94.81,0,0,4.98,0,4.98,0,0,0,0,0,4.98,0,4.98,0,0,0,0,0,4.98,0,4.98,0,
94.82,0,0,9.54,0,9.54,0,0,0,0,0,9.54,0,9.54,0,0,0,0,0,9.54,0,9.54,0,
94.83,38.16,38.16,28.62,0,66.78,0,2.5,0,2.5,38.16,28.62,0,66.78,0,2.5,0,2.5,38.16,28.62,0,66.78,0,
94.84,357.75,357.75,100.17,14.31,472.23,0,0,0,0,357.75,100.17,14.31,472.23,0,0,0,0,357.75,100.17,14.31,472.23,0,
94.85,629.64,629.64,281.43,57.24,968.31,0,2.5,0,2.5,629.64,281.43,57.24,968.31,0,2.5,0,2.5,629.64,281.43,57.24,968.31,0,
94.86,667.8,667.8,481.77,157.41,1306.98,0,2.5,0,2.5,667.8,481.77,157.41,1306.98,0,2.5,0,2.5,667.8,481.77,157.41,1306.98,0,
94.87,610.56,610.56,629.64,319.59,1559.79,0,0,0,0,610.56,629.64,319.59,1559.79,0,0,0,0,610.56,629.64,319.59,1559.79,0,
94.88,496.08,496.08,725.04,529.47,1750.59,0,0,0,0,496.08,725.04,529.47,1750.59,0,0,0,0,496.08,725.04,529.47,1750.59,0,
94.89,400.68,400.68,787.05,748.89,1936.62,0,2.5,0,2.5,400.68,787.05,748.89,1936.62,0,2.5,0,2.5,400.68,787.05,748.89,1936.62,0,
94.9,333.9,333.9,820.44,920.61,2074.95,0,0,0,0,333.9,820.44,920.61,2074.95,0,0,0,0,333.9,820.44,920.61,2074.95,0,
94.91,267.12,267.12,820.44,1054.17,2141.73,0,2.5,0,2.5,267.12,820.44,1054.17,2141.73,0,2.5,0,2.5,267.12,820.44,1054.17,2141.73,0,
94.92,195.57,195.57,801.36,1192.5,2189.43,0,2.5,0,2.5,195.57,801.36,1192.5,2189.43,0,2.5,0,2.5,195.57,801.36,1192.5,2189.43,0,
94.93,134.42,134.42,763.75,1325.87,2224.04,0,2.5,0,2.5,134.42,763.75,1325.87,2224.04,0,2.5,0,2.5,134.42,763.75,1325.87,2224.04,0,
94.94,67.21,67.21,678.21,1423.63,2169.05,0,2.5,0,2.5,67.21,678.21,1423.63,2169.05,0,2.5,0,2.5,67.21,678.21,1423.63,2169.05,0,
94.95,18.33,18.33,586.56,1490.84,2095.73,0,2.5,0,2.5,18.33,586.56,1490.84,2095.73,0,2.5,0,2.5,18.33,586.56,1490.84,2095.73,0,
94.96,0,0,470.47,1527.5,1997.97,0,2.5,0,2.5,0,470.47,1527.5,1997.97,0,2.5,0,2.5,0,470.47,1527.5,1997.97,0,
94.97,0,0,336.05,1521.39,1857.44,0,5,0,5,0,336.05,1521.39,1857.44,0,5,0,5,0,336.05,1521.39,1857.44,0,
94.98,0,0,219.96,1466.4,1686.36,0,2.5,0,2.5,0,219.96,1466.4,1686.36,0,2.5,0,2.5,0,219.96,1466.4,1686.36,0,
94.99,0,0,128.31,1356.42,1484.73,0,5,0,5,0,128.31,1356.42,1484.73,0,5,0,5,0,128.31,1356.42,1484.73,0,
95,0,0,67.21,1179.23,1246.44,0,2.5,0,2.5,0,67.21,1179.23,1246.44,0,2.5,0,2.5,0,67.21,1179.23,1246.44,0,
95.01,0,0,42.77,983.71,1026.48,0,5,0,5,0,42.77,983.71,1026.48,0,5,0,5,0,42.77,983.71,1026.48,0,
95.02,0,0,24.44,788.19,812.63,0,2.5,0,2.5,0,24.44,788.19,812.63,0,2.5,0,2.5,0,24.44,788.19,812.63,0,
95.03,0,0,18.33,604.89,623.22,0,2.5,0,2.5,0,18.33,604.89,623.22,0,2.5,0,2.5,0,18.33,604.89,623.22,0,
95.04,0,0,11.34,405,416.34,0,4.98,0,4.98,0,11.34,405,416.34,0,4.98,0,4.98,0,11.34,405,416.34,0,
95.05,0,0,4.86,244.62,249.48,0,4.98,0,4.98,0,4.86,244.62,249.48,0,4.98,0,4.98,0,4.86,244.62,249.48,0,
95.06,0,0,0,113.4,113.4,0,2.49,0,2.49,0,0,113.4,113.4,0,2.49,0,2.49,0,0,113.4,113.4,0,
95.07,0,0,0,59.94,59.94,0,4.98,0,4.98,0,0,59.94,59.94,0,4.98,0,4.98,0,0,59.94,59.94,0,
95.08,0,0,0,51.84,51.84,0,4.98,0,4.98,0,0,51.84,51.84,0,4.98,0,4.98,0,0,51.84,51.84,0,
95.09,0,0,0,43.74,43.74,0,4.98,0,4.98,0,0,43.74,43.74,0,4.98,0,4.98,0,0,43.74,43.74,0,
95.1,0,0,0,38.88,38.88,2.49,4.98,0,7.47,0,0,38.88,38.88,2.49,4.98,0,7.47,0,0,38.88,38.88,2.49,
95.11,0,0,0,32.4,32.4,2.49,4.98,0,7.47,0,0,32.4,32.4,2.49,4.98,0,7.47,0,0,32.4,32.4,2.49,
95.12,0,0,0,25.92,25.92,2.49,4.98,0,7.47,0,0,25.92,25.92,2.49,4.98,0,7.47,0,0,25.92,25.92,2.49,
95.13,0,0,0,19.44,19.44,2.49,4.98,0,7.47,0,0,19.44,19.44,2.49,4.98,0,7.47,0,0,19.44,19.44,2.49,
95.14,0,0,0,14.58,14.58,2.49,7.5,0,9.99,0,0,14.58,14.58,2.49,7.5,0,9.99,0,0,14.58,14.58,2.49,
95.15,0,0,0,10,10,2.89,2.89,0,5.78,0,0,10,10,2.89,2.89,0,5.78,0,0,10,10,2.89,
95.16,0,0,0,10,10,0,2.89,0,2.89,0,0,10,10,0,2.89,0,2.89,0,0,10,10,0,
95.17,0,0,0,5,5,0,5.78,0,5.78,0,0,5,5,0,5.78,0,5.78,0,0,5,5,0,
95.18,0,0,0,5,5,8.67,23.12,135.83,167.62,0,0,5,5,8.67,23.12,135.83,167.62,0,0,5,5,8.67,
95.19,0,0,0,0,0,40.46,92.48,499.97,632.91,0,0,0,0,40.46,92.48,499.97,632.91,0,0,0,0,40.46,
95.2,0,0,0,5,5,98.26,228.31,673.37,999.94,0,0,5,5,98.26,228.31,673.37,999.94,0,0,5,5,98.26,
95.21,0,0,0,2.48,2.48,182.07,375.7,687.82,1245.59,0,0,2.48,2.48,182.07,375.7,687.82,1245.59,0,0,2.48,2.48,182.07,
95.22,0,0,0,0,0,326.57,479.74,589.56,1395.87,0,0,0,0,326.57,479.74,589.56,1395.87,0,0,0,0,326.57,
95.23,0,0,0,0,0,479.74,554.88,499.97,1534.59,0,0,0,0,479.74,554.88,499.97,1534.59,0,0,0,0,479.74,
95.24,0,0,0,0,0,609.79,592.45,424.83,1627.07,0,0,0,0,609.79,592.45,424.83,1627.07,0,0,0,0,609.79,
95.25,0,0,0,0,0,722.5,612.68,355.47,1690.65,0,0,0,0,722.5,612.68,355.47,1690.65,0,0,0,0,722.5,
95.26,0,0,0,0,0,810.3,608.82,275.94,1695.06,0,0,0,0,810.3,608.82,275.94,1695.06,0,0,0,0,810.3,
95.27,0,0,0,0,0,906.66,586.92,201.48,1695.06,0,0,0,0,906.66,586.92,201.48,1695.06,0,0,0,0,906.66,
95.28,0,0,0,0,0,976.74,543.12,127.02,1646.88,0,0,0,0,976.74,543.12,127.02,1646.88,0,0,0,0,976.74,
95.29,0,0,0,0,0,1038.06,468.66,56.94,1563.66,0,0,0,0,1038.06,468.66,56.94,1563.66,0,0,0,0,1038.06,
95.3,0,0,0,0,0,1081.86,376.68,4.38,1462.92,0,0,0,0,1081.86,376.68,4.38,1462.92,0,0,0,0,1081.86,
95.31,0,0,0,0,0,1095,258.42,0,1353.42,0,0,0,0,1095,258.42,0,1353.42,0,0,0,0,1095,
95.32,0,0,0,0,0,1064.34,148.92,0,1213.26,0,0,0,0,1064.34,148.92,0,1213.26,0,0,0,0,1064.34,
95.33,0,0,0,0,0,998.64,65.7,0,1064.34,0,0,0,0,998.64,65.7,0,1064.34,0,0,0,0,998.64,
95.34,0,0,0,0,0,893.52,26.28,0,919.8,0,0,0,0,893.52,26.28,0,919.8,0,0,0,0,893.52,
95.35,0,0,0,0,0,753.36,4.38,0,757.74,0,0,0,0,753.36,4.38,0,757.74,0,0,0,0,753.36,
95.36,0,0,0,0,0,613.2,0,0,613.2,0,0,0,0,613.2,0,0,613.2,0,0,0,0,613.2,
95.37,0,0,0,0,0,462.5,0,0,462.5,0,0,0,0,462.5,0,0,462.5,0,0,0,0,462.5,
95.38,0,0,0,0,0,323.75,1.85,0,325.6,0,0,0,0,323.75,1.85,0,325.6,0,0,0,0,323.75,
95.39,0,0,0,0,0,188.7,3.7,0,192.4,0,0,0,0,188.7,3.7,0,192.4,0,0,0,0,188.7,
95.4,0,0,0,0,0,86.95,3.7,0,90.65,0,0,0,0,86.95,3.7,0,90.65,0,0,0,0,86.95,
95.41,0,0,0,0,0,40.7,0,0,40.7,0,0,0,0,40.7,0,0,40.7,0,0,0,0,40.7,
95.42,0,0,0,0,0,24.05,0,0,24.05,0,0,0,0,24.05,0,0,24.05,0,0,0,0,24.05,
95.43,0,0,0,0,0,22.2,0,0,22.2,0,0,0,0,22.2,0,0,22.2,0,0,0,0,22.2,
95.44,0,0,0,0,0,16.65,0,0,16.65,0,0,0,0,16.65,0,0,16.65,0,0,0,0,16.65,
95.45,0,0,2.5,0,2.5,9.25,0,0,9.25,0,2.5,0,2.5,9.25,0,0,9.25,0,2.5,0,2.5,9.25,
95.46,0,0,5,0,5,3.7,0,0,3.7,0,5,0,5,3.7,0,0,3.7,0,5,0,5,3.7,
95.47,0,0,5,0,5,1.85,0,0,1.85,0,5,0,5,1.85,0,0,1.85,0,5,0,5,1.85,
95.48,0,0,6.2,0,6.2,0,0,0,0,0,6.2,0,6.2,0,0,0,0,0,6.2,0,6.2,0,
95.49,0,0,6.2,0,6.2,0,2.5,0,2.5,0,6.2,0,6.2,0,2.5,0,2.5,0,6.2,0,6.2,0,
95.5,0,0,3.1,0,3.1,0,0,0,0,0,3.1,0,3.1,0,0,0,0,0,3.1,0,3.1,0,
95.51,0,0,3.1,0,3.1,0,0,0,0,0,3.1,0,3.1,0,0,0,0,0,3.1,0,3.1,0,
95.52,0,0,12.4,0,12.4,0,2.5,0,2.5,0,12.4,0,12.4,0,2.5,0,2.5,0,12.4,0,12.4,0,
95.53,213.9,213.9,40.3,3.1,257.3,0,0,0,0,213.9,40.3,3.1,257.3,0,0,0,0,213.9,40.3,3.1,257.3,0,
95.54,585.9,585.9,136.4,21.7,744,0,0,0,0,585.9,136.4,21.7,744,0,0,0,0,585.9,136.4,21.7,744,0,
95.55,775,775,353.4,77.5,1205.9,0,2.5,0,2.5,775,353.4,77.5,1205.9,0,2.5,0,2.5,775,353.4,77.5,1205.9,0,
95.56,759.5,759.5,548.7,201.5,1509.7,0,0,0,0,759.5,548.7,201.5,1509.7,0,0,0,0,759.5,548.7,201.5,1509.7,0,
95.57,647.9,647.9,669.6,365.8,1683.3,0,0,0,0,647.9,669.6,365.8,1683.3,0,0,0,0,647.9,669.6,365.8,1683.3,0,
95.58,548.7,548.7,756.4,554.9,1860,0,2.5,0,2.5,548.7,756.4,554.9,1860,0,2.5,0,2.5,548.7,756.4,554.9,1860,0,
95.59,437,437,810.75,747.5,1995.25,0,2.5,0,2.5,437,810.75,747.5,1995.25,0,2.5,0,2.5,437,810.75,747.5,1995.25,0,
95.6,362.25,362.25,839.5,897,2098.75,0,2.5,0,2.5,362.25,839.5,897,2098.75,0,2.5,0,2.5,362.25,839.5,897,2098.75,0,
95.61,281.75,281.75,839.5,1029.25,2150.5,0,5,0,5,281.75,839.5,1029.25,2150.5,0,5,0,5,281.75,839.5,1029.25,2150.5,0,
95.62,218.5,218.5,822.25,1150,2190.75,0,2.5,0,2.5,218.5,822.25,1150,2190.75,0,2.5,0,2.5,218.5,822.25,1150,2190.75,0,
95.63,149.5,149.5,782,1259.25,2190.75,0,5,0,5,149.5,782,1259.25,2190.75,0,5,0,5,149.5,782,1259.25,2190.75,0,
95.64,92,92,707.25,1339.75,2139,0,2.5,0,2.5,92,707.25,1339.75,2139,0,2.5,0,2.5,92,707.25,1339.75,2139,0,
95.65,34.5,34.5,621,1403,2058.5,0,2.5,0,2.5,34.5,621,1403,2058.5,0,2.5,0,2.5,34.5,621,1403,2058.5,0,
95.66,0,0,494.5,1437.5,1932,0,2.5,0,2.5,0,494.5,1437.5,1932,0,2.5,0,2.5,0,494.5,1437.5,1932,0,
95.67,0,0,356.5,1426,1782.5,0,5,0,5,0,356.5,1426,1782.5,0,5,0,5,0,356.5,1426,1782.5,0,
95.68,0,0,235.75,1368.5,1604.25,0,5,0,5,0,235.75,1368.5,1604.25,0,5,0,5,0,235.75,1368.5,1604.25,0,
95.69,0,0,143.75,1265,1408.75,0,2.5,0,2.5,0,143.75,1265,1408.75,0,2.5,0,2.5,0,143.75,1265,1408.75,0,
95.7,0,0,79.74,1107.5,1187.24,0,5,0,5,0,79.74,1107.5,1187.24,0,5,0,5,0,79.74,1107.5,1187.24,0,
95.71,0,0,48.73,925.87,974.6,2.5,2.5,0,5,0,48.73,925.87,974.6,2.5,2.5,0,5,0,48.73,925.87,974.6,2.5,
95.72,0,0,35.44,748.67,784.11,0,5,0,5,0,35.44,748.67,784.11,0,5,0,5,0,35.44,748.67,784.11,0,
95.73,0,0,26.58,571.47,598.05,0,5,0,5,0,26.58,571.47,598.05,0,5,0,5,0,26.58,571.47,598.05,0,
95.74,0,0,13.29,403.13,416.42,0,2.5,0,2.5,0,13.29,403.13,416.42,0,2.5,0,2.5,0,13.29,403.13,416.42,0,
95.75,0,0,8.86,256.94,265.8,0,2.5,0,2.5,0,8.86,256.94,265.8,0,2.5,0,2.5,0,8.86,256.94,265.8,0,
95.76,0,0,4.43,128.47,132.9,0,5,0,5,0,4.43,128.47,132.9,0,5,0,5,0,4.43,128.47,132.9,0,
95.77,0,0,0,62.02,62.02,0,5,0,5,0,0,62.02,62.02,0,5,0,5,0,0,62.02,62.02,0,
95.78,0,0,0,48.73,48.73,2.5,5,0,7.5,0,0,48.73,48.73,2.5,5,0,7.5,0,0,48.73,48.73,2.5,
95.79,0,0,0,44.3,44.3,2.5,5,0,7.5,0,0,44.3,44.3,2.5,5,0,7.5,0,0,44.3,44.3,2.5,
95.8,0,0,0,39.87,39.87,2.5,2.5,0,5,0,0,39.87,39.87,2.5,2.5,0,5,0,0,39.87,39.87,2.5,
95.81,0,0,0,37.5,37.5,5.06,2.53,0,7.59,0,0,37.5,37.5,5.06,2.53,0,7.59,0,0,37.5,37.5,5.06,
95.82,0,0,0,30,30,2.53,2.53,0,5.06,0,0,30,30,2.53,2.53,0,5.06,0,0,30,30,2.53,
95.83,0,0,0,22.5,22.5,2.53,5.06,0,7.59,0,0,22.5,22.5,2.53,5.06,0,7.59,0,0,22.5,22.5,2.53,
95.84,0,0,0,19.95,19.95,0,2.53,0,2.53,0,0,19.95,19.95,0,2.53,0,2.53,0,0,19.95,19.95,0,
95.85,0,0,0,12.45,12.45,0,5.06,0,5.06,0,0,12.45,12.45,0,5.06,0,5.06,0,0,12.45,12.45,0,
95.86,0,0,0,12.45,12.45,2.53,2.53,0,5.06,0,0,12.45,12.45,2.53,2.53,0,5.06,0,0,12.45,12.45,2.53,
95.87,0,0,0,9.9,9.9,0,7.59,0,7.59,0,0,9.9,9.9,0,7.59,0,7.59,0,0,9.9,9.9,0,
95.88,0,0,0,7.5,7.5,12.65,22.77,65.78,101.2,0,0,7.5,7.5,12.65,22.77,65.78,101.2,0,0,7.5,7.5,12.65,
95.89,0,0,0,2.4,2.4,43.01,93.61,427.57,564.19,0,0,2.4,2.4,43.01,93.61,427.57,564.19,0,0,2.4,2.4,43.01,
95.9,0,0,0,0,0,106.26,235.29,629.97,971.52,0,0,0,0,106.26,235.29,629.97,971.52,0,0,0,0,106.26,
95.91,0,0,0,0,0,192.28,376.97,632.5,1201.75,0,0,0,0,192.28,376.97,632.5,1201.75,0,0,0,0,192.28,
95.92,0,0,0,2.5,2.5,325.68,467.28,523.92,1316.88,0,0,2.5,2.5,325.68,467.28,523.92,1316.88,0,0,2.5,2.5,325.68,
95.93,0,0,0,2.5,2.5,476.72,514.48,410.64,1401.84,0,0,2.5,2.5,476.72,514.48,410.64,1401.84,0,0,2.5,2.5,476.72,
95.94,0,0,0,0,0,618.32,552.24,335.12,1505.68,0,0,0,0,618.32,552.24,335.12,1505.68,0,0,0,0,618.32,
95.95,0,0,0,2.5,2.5,741.04,561.68,259.6,1562.32,0,0,2.5,2.5,741.04,561.68,259.6,1562.32,0,0,2.5,2.5,741.04,
95.96,0,0,0,0,0,849.6,556.96,193.52,1600.08,0,0,0,0,849.6,556.96,193.52,1600.08,0,0,0,0,849.6,
95.97,0,0,0,0,0,967.6,523.92,118,1609.52,0,0,0,0,967.6,523.92,118,1609.52,0,0,0,0,967.6,
95.98,0,0,0,0,0,1052.56,467.28,56.64,1576.48,0,0,0,0,1052.56,467.28,56.64,1576.48,0,0,0,0,1052.56,
95.99,0,0,0,0,0,1123.36,382.32,9.44,1515.12,0,0,0,0,1123.36,382.32,9.44,1515.12,0,0,0,0,1123.36,
96,0,0,0,0,0,1161.12,292.64,0,1453.76,0,0,0,0,1161.12,292.64,0,1453.76,0,0,0,0,1161.12,
96.01,0,0,0,0,0,1180,202.96,0,1382.96,0,0,0,0,1180,202.96,0,1382.96,0,0,0,0,1180,
96.02,0,0,0,0,0,1156.4,122.72,0,1279.12,0,0,0,0,1156.4,122.72,0,1279.12,0,0,0,0,1156.4,
96.03,0,0,0,0,0,1100,57.2,0,1157.2,0,0,0,0,1100,57.2,0,1157.2,0,0,0,0,1100,
96.04,0,0,0,0,0,1003.2,22,0,1025.2,0,0,0,0,1003.2,22,0,1025.2,0,0,0,0,1003.2,
96.05,0,0,0,0,0,880,0,0,880,0,0,0,0,880,0,0,880,0,0,0,0,880,
96.06,0,0,0,0,0,721.6,0,0,721.6,0,0,0,0,721.6,0,0,721.6,0,0,0,0,721.6,
96.07,0,0,0,0,0,550,0,0,550,0,0,0,0,550,0,0,550,0,0,0,0,550,
96.08,0,0,0,0,0,396,0,0,396,0,0,0,0,396,0,0,396,0,0,0,0,396,
96.09,0,0,0,0,0,255.2,4.4,0,259.6,0,0,0,0,255.2,4.4,0,259.6,0,0,0,0,255.2,
96.1,0,0,0,0,0,140.8,4.4,0,145.2,0,0,0,0,140.8,4.4,0,145.2,0,0,0,0,140.8,
96.11,0,0,0,0,0,57.2,0,0,57.2,0,0,0,0,57.2,0,0,57.2,0,0,0,0,57.2,
96.12,0,0,0,0,0,26.4,0,0,26.4,0,0,0,0,26.4,0,0,26.4,0,0,0,0,26.4,
96.13,0,0,0,0,0,22,0,0,22,0,0,0,0,22,0,0,22,0,0,0,0,22,
96.14,0,0,0,0,0,20,0,0,20,0,0,0,0,20,0,0,20,0,0,0,0,20,
96.15,0,0,2.25,0,2.25,12.48,2.48,0,14.96,0,2.25,0,2.25,12.48,2.48,0,14.96,0,2.25,0,2.25,12.48,
96.16,0,0,2.25,0,2.25,7.44,2.48,0,9.92,0,2.25,0,2.25,7.44,2.48,0,9.92,0,2.25,0,2.25,7.44,
96.17,0,0,4.5,0,4.5,0,2.48,0,2.48,0,4.5,0,4.5,0,2.48,0,2.48,0,4.5,0,4.5,0,
96.18,0,0,4.5,0,4.5,0,0,0,0,0,4.5,0,4.5,0,0,0,0,0,4.5,0,4.5,0,
96.19,0,0,6.75,0,6.75,0,4.96,0,4.96,0,6.75,0,6.75,0,4.96,0,4.96,0,6.75,0,6.75,0,
96.2,0,0,4.5,0,4.5,0,4.96,0,4.96,0,4.5,0,4.5,0,4.96,0,4.96,0,4.5,0,4.5,0,
96.21,0,0,4.5,0,4.5,0,2.48,0,2.48,0,4.5,0,4.5,0,2.48,0,2.48,0,4.5,0,4.5,0,
96.22,0,0,11.25,0,11.25,0,4.96,0,4.96,0,11.25,0,11.25,0,4.96,0,4.96,0,11.25,0,11.25,0,
96.23,173.25,173.25,45,4.5,222.75,0,7.44,0,7.44,173.25,45,4.5,222.75,0,7.44,0,7.44,173.25,45,4.5,222.75,0,
96.24,562.5,562.5,159.75,27,749.25,0,2.48,0,2.48,562.5,159.75,27,749.25,0,2.48,0,2.48,562.5,159.75,27,749.25,0,
96.25,737.1,737.1,396.9,102.06,1236.06,0,2.49,0,2.49,737.1,396.9,102.06,1236.06,0,2.49,0,2.49,737.1,396.9,102.06,1236.06,0,
96.26,737.1,737.1,578.34,226.8,1542.24,0,7.5,0,7.5,737.1,578.34,226.8,1542.24,0,7.5,0,7.5,737.1,578.34,226.8,1542.24,0,
96.27,646.38,646.38,708.75,402.57,1757.7,0,4.98,0,4.98,646.38,708.75,402.57,1757.7,0,4.98,0,4.98,646.38,708.75,402.57,1757.7,0,
96.28,549.99,549.99,793.8,595.35,1939.14,0,4.98,0,4.98,549.99,793.8,595.35,1939.14,0,4.98,0,4.98,549.99,793.8,595.35,1939.14,0,
96.29,453.6,453.6,839.16,771.12,2063.88,0,7.5,0,7.5,453.6,839.16,771.12,2063.88,0,7.5,0,7.5,453.6,839.16,771.12,2063.88,0,
96.3,379.89,379.89,867.51,929.88,2177.28,0,4.98,0,4.98,379.89,867.51,929.88,2177.28,0,4.98,0,4.98,379.89,867.51,929.88,2177.28,0,
96.31,294.84,294.84,861.84,1054.62,2211.3,0,4.98,0,4.98,294.84,861.84,1054.62,2211.3,0,4.98,0,4.98,294.84,861.84,1054.62,2211.3,0,
96.32,232.47,232.47,844.83,1168.02,2245.32,0,4.98,0,4.98,232.47,844.83,1168.02,2245.32,0,4.98,0,4.98,232.47,844.83,1168.02,2245.32,0,
96.33,158.76,158.76,799.47,1275.75,2233.98,0,4.98,0,4.98,158.76,799.47,1275.75,2233.98,0,4.98,0,4.98,158.76,799.47,1275.75,2233.98,0,
96.34,90.72,90.72,714.42,1349.46,2154.6,0,4.98,0,4.98,90.72,714.42,1349.46,2154.6,0,4.98,0,4.98,90.72,714.42,1349.46,2154.6,0,
96.35,39.69,39.69,629.37,1417.5,2086.56,0,7.5,0,7.5,39.69,629.37,1417.5,2086.56,0,7.5,0,7.5,39.69,629.37,1417.5,2086.56,0,
96.36,0,0,479.74,1445,1924.74,0,4.98,0,4.98,0,479.74,1445,1924.74,0,4.98,0,4.98,0,479.74,1445,1924.74,0,
96.37,0,0,346.8,1427.66,1774.46,0,7.5,0,7.5,0,346.8,1427.66,1774.46,0,7.5,0,7.5,0,346.8,1427.66,1774.46,0,
96.38,0,0,225.42,1364.08,1589.5,0,7.5,0,7.5,0,225.42,1364.08,1589.5,0,7.5,0,7.5,0,225.42,1364.08,1589.5,0,
96.39,0,0,138.72,1260.04,1398.76,2.49,4.98,0,7.47,0,138.72,1260.04,1398.76,2.49,4.98,0,7.47,0,138.72,1260.04,1398.76,2.49,
96.4,0,0,80.92,1109.76,1190.68,0,7.5,0,7.5,0,80.92,1109.76,1190.68,0,7.5,0,7.5,0,80.92,1109.76,1190.68,0,
96.41,0,0,52.02,942.14,994.16,0,7.5,0,7.5,0,52.02,942.14,994.16,0,7.5,0,7.5,0,52.02,942.14,994.16,0,
96.42,0,0,34.68,762.96,797.64,0,7.5,0,7.5,0,34.68,762.96,797.64,0,7.5,0,7.5,0,34.68,762.96,797.64,0,
96.43,0,0,28.9,560.66,589.56,0,7.5,0,7.5,0,28.9,560.66,589.56,0,7.5,0,7.5,0,28.9,560.66,589.56,0,
96.44,0,0,17.34,381.48,398.82,0,7.5,0,7.5,0,17.34,381.48,398.82,0,7.5,0,7.5,0,17.34,381.48,398.82,0,
96.45,0,0,5.78,225.42,231.2,0,4.98,0,4.98,0,5.78,225.42,231.2,0,4.98,0,4.98,0,5.78,225.42,231.2,0,
96.46,0,0,0,109.82,109.82,0,4.98,0,4.98,0,0,109.82,109.82,0,4.98,0,4.98,0,0,109.82,109.82,0,
96.47,0,0,2.31,52.5,54.81,0,5,0,5,0,2.31,52.5,54.81,0,5,0,5,0,2.31,52.5,54.81,0,
96.48,0,0,0,52.5,52.5,0,7.5,0,7.5,0,0,52.5,52.5,0,7.5,0,7.5,0,0,52.5,52.5,0,
96.49,0,0,0,42.42,42.42,0,7.5,0,7.5,0,0,42.42,42.42,0,7.5,0,7.5,0,0,42.42,42.42,0,
96.5,0,0,0,37.38,37.38,0,10,0,10,0,0,37.38,37.38,0,10,0,10,0,0,37.38,37.38,0,
96.51,0,0,0,32.34,32.34,2.5,7.5,0,10,0,0,32.34,32.34,2.5,7.5,0,10,0,0,32.34,32.34,2.5,
96.52,0,0,0,27.3,27.3,2.5,10,0,12.5,0,0,27.3,27.3,2.5,10,0,12.5,0,0,27.3,27.3,2.5,
96.53,0,0,0,19.95,19.95,2.5,10,0,12.5,0,0,19.95,19.95,2.5,10,0,12.5,0,0,19.95,19.95,2.5,
96.54,0,0,0,14.91,14.91,2.5,10,0,12.5,0,0,14.91,14.91,2.5,10,0,12.5,0,0,14.91,14.91,2.5,
96.55,0,0,0,12.39,12.39,2.5,10,0,12.5,0,0,12.39,12.39,2.5,10,0,12.5,0,0,12.39,12.39,2.5,
96.56,0,0,0,12.39,12.39,2.5,10,0,12.5,0,0,12.39,12.39,2.5,10,0,12.5,0,0,12.39,12.39,2.5,
96.57,0,0,0,9.87,9.87,2.5,12.5,0,15,0,0,9.87,9.87,2.5,12.5,0,15,0,0,9.87,9.87,2.5,
96.58,0,0,0,7.5,7.5,11.88,23.76,15.84,51.48,0,0,7.5,7.5,11.88,23.76,15.84,51.48,0,0,7.5,7.5,11.88,
96.59,0,0,0,4.98,4.98,39.6,75.24,249.48,364.32,0,0,4.98,4.98,39.6,75.24,249.48,364.32,0,0,4.98,4.98,39.6,
96.6,0,0,0,2.49,2.49,87.12,182.16,530.64,799.92,0,0,2.49,2.49,87.12,182.16,530.64,799.92,0,0,2.49,2.49,87.12,
96.61,0,0,0,2.49,2.49,170.28,336.6,601.92,1108.8,0,0,2.49,2.49,170.28,336.6,601.92,1108.8,0,0,2.49,2.49,170.28,
96.62,0,0,0,2.49,2.49,289.08,451.44,574.2,1314.72,0,0,2.49,2.49,289.08,451.44,574.2,1314.72,0,0,2.49,2.49,289.08,
96.63,0,0,0,2.49,2.49,423.72,526.68,495,1445.4,0,0,2.49,2.49,423.72,526.68,495,1445.4,0,0,2.49,2.49,423.72,
